CLAVE,PUB_YEAR,CITED_DOCS,CITES_3Y,AFFILIATIONS,AUTHORS,INTL_AFIL,Q1Q2,BOOK,CHAPTER,CONFERENCE,JOURNAL,DOCS,CITE_SCORE,BASE_YEAR,YEAR_N
37,2010,5,8,27,45,8,6,0,0,1,6,7,1.143,2007,4
37,2011,4,14,28,44,10,7,0,0,0,7,7,2,2007,5
44,2007,0,0,2,5,1,0,0,0,1,0,1,0,2007,1
44,2008,1,1,16,28,2,2,0,0,4,2,6,0.167,2007,2
44,2009,1,1,9,21,0,1,0,0,4,1,5,0.2,2007,3
44,2010,2,3,12,20,0,3,0,0,1,3,4,0.75,2007,4
44,2011,0,0,2,4,0,0,0,0,1,0,1,0,2007,5
45,2007,4,8,11,20,4,4,0,2,2,2,6,1.333,2007,1
45,2008,1,3,9,18,1,1,0,0,4,2,6,0.5,2007,2
45,2009,1,2,4,5,1,2,0,2,0,0,2,1,2007,3
45,2010,4,4,19,33,3,8,0,8,1,2,11,0.364,2007,4
45,2011,1,1,11,18,2,5,0,3,1,2,6,0.167,2007,5
46,2007,5,4,9,19,0,1,0,0,1,4,5,0.8,2007,1
46,2008,1,2,11,22,5,4,0,0,0,4,4,0.5,2007,2
46,2009,0,0,4,7,0,1,0,1,0,1,2,0,2007,3
46,2010,1,1,2,3,0,1,0,0,0,1,1,1,2007,4
46,2011,2,2,8,17,3,2,0,0,2,2,4,0.5,2007,5
50,2007,4,4,28,48,18,1,0,0,8,2,10,0.4,2007,1
50,2008,7,25,26,42,16,6,0,0,3,7,10,2.5,2007,2
50,2009,2,2,37,71,23,3,0,0,11,3,14,0.143,2007,3
50,2010,6,15,37,73,20,4,0,0,8,6,14,1.071,2007,4
50,2011,7,17,30,66,16,7,0,0,5,7,12,1.417,2007,5
52,2007,0,0,10,36,3,1,0,0,6,1,7,0,2007,1
52,2008,1,1,8,32,2,3,0,0,2,3,5,0.2,2007,2
52,2009,0,0,3,12,1,0,0,0,2,0,2,0,2007,3
52,2010,1,1,6,30,0,0,0,0,3,2,5,0.2,2007,4
52,2011,0,0,5,20,0,0,0,0,1,2,3,0,2007,5
53,2007,1,1,1,3,0,1,0,0,0,1,1,1,2007,1
53,2008,0,0,1,4,0,0,0,0,0,1,1,0,2007,2
53,2009,0,0,5,7,2,2,0,0,0,2,2,0,2007,3
53,2010,0,0,3,5,0,0,0,1,0,0,1,0,2007,4
53,2011,1,2,2,5,1,1,0,0,0,1,1,2,2007,5
54,2007,1,1,6,26,0,0,0,0,1,2,3,0.333,2007,1
54,2008,1,2,8,41,0,1,0,0,0,4,4,0.5,2007,2
54,2009,0,0,8,24,0,1,0,0,0,3,3,0,2007,3
54,2010,3,3,9,42,0,3,0,2,0,4,6,0.5,2007,4
54,2011,0,0,6,21,3,1,0,0,1,2,3,0,2007,5
55,2007,0,0,2,4,0,1,0,0,0,1,1,0,2007,1
55,2008,1,2,14,24,1,5,0,0,0,5,5,0.4,2007,2
55,2009,1,1,11,21,1,1,0,2,1,1,4,0.25,2007,3
55,2010,1,4,9,19,0,1,0,0,2,1,3,1.333,2007,4
55,2011,1,1,5,12,1,1,0,0,1,1,2,0.5,2007,5
56,2007,2,3,5,18,0,2,0,0,0,2,2,1.5,2007,1
56,2008,0,0,5,15,1,2,0,0,0,2,2,0,2007,2
56,2009,0,0,3,5,2,1,0,0,0,1,1,0,2007,3
56,2010,1,1,4,7,1,1,0,0,0,1,1,1,2007,4
56,2011,1,4,6,12,2,2,0,0,0,2,2,2,2007,5
58,2007,0,0,5,15,1,2,0,0,1,3,4,0,2007,1
58,2008,5,5,19,51,1,8,0,0,0,10,10,0.5,2007,2
58,2009,1,1,34,84,3,7,0,0,0,16,16,0.063,2007,3
58,2010,3,3,26,57,1,6,0,2,0,8,10,0.3,2007,4
58,2011,3,4,13,28,1,4,0,0,0,5,5,0.8,2007,5
62,2007,1,1,2,8,1,1,0,0,0,1,1,1,2007,1
62,2008,1,1,9,18,2,1,0,0,0,2,2,0.5,2007,2
62,2009,3,5,13,33,2,3,0,0,0,5,5,1,2007,3
62,2010,1,1,2,4,0,1,0,0,0,1,1,1,2007,4
62,2011,0,0,2,5,0,0,0,0,0,1,1,0,2007,5
66,2007,2,1,8,20,1,3,0,0,0,4,4,0.25,2007,1
66,2008,0,0,4,11,1,1,0,0,1,1,2,0,2007,2
66,2009,0,0,7,17,1,0,0,0,2,1,3,0,2007,3
66,2010,1,1,13,36,2,1,0,0,6,1,7,0.143,2007,4
66,2011,1,1,2,5,1,1,0,0,0,1,1,1,2007,5
67,2007,2,4,10,17,2,2,0,0,4,2,6,0.667,2007,1
67,2008,2,3,22,29,10,4,0,0,6,4,10,0.3,2007,2
67,2009,0,0,5,8,0,3,0,0,0,3,3,0,2007,3
67,2010,2,1,9,14,2,5,0,0,0,5,5,0.2,2007,4
67,2011,2,4,8,13,1,5,0,0,0,5,5,0.8,2007,5
68,2007,1,1,9,14,4,1,0,0,4,1,5,0.2,2007,1
68,2008,0,0,7,11,3,2,0,0,2,2,4,0,2007,2
68,2009,3,5,18,30,5,4,0,0,6,4,10,0.5,2007,3
68,2010,3,2,16,26,1,4,0,0,4,4,8,0.25,2007,4
68,2011,1,1,13,21,1,1,0,0,3,4,7,0.143,2007,5
70,2007,0,0,4,8,0,0,0,0,2,0,2,0,2007,1
70,2008,0,0,4,8,0,0,0,0,2,0,2,0,2007,2
70,2009,2,3,8,20,0,1,0,0,4,2,6,0.5,2007,3
70,2010,2,3,11,19,1,0,0,0,2,4,6,0.5,2007,4
70,2011,0,0,3,7,0,0,0,0,2,0,2,0,2007,5
73,2007,0,0,7,12,1,2,0,1,0,2,3,0,2007,1
73,2008,0,0,2,4,0,0,0,1,0,0,1,0,2007,2
73,2009,0,0,4,9,1,0,0,2,0,0,2,0,2007,3
73,2010,0,0,5,10,1,1,0,1,0,1,2,0,2007,4
73,2011,1,3,2,4,0,1,0,0,0,1,1,3,2007,5
74,2007,2,6,3,7,0,2,0,0,0,2,2,3,2007,1
74,2008,2,5,5,10,0,2,0,0,0,2,2,2.5,2007,2
74,2009,1,3,4,10,0,2,0,1,0,2,3,1,2007,3
74,2010,1,6,3,9,1,1,0,0,0,1,1,6,2007,4
74,2011,1,1,7,18,2,2,0,0,1,2,3,0.333,2007,5
75,2007,0,0,8,16,3,1,0,0,2,1,3,0,2007,1
75,2008,1,1,8,11,4,0,0,0,0,4,4,0.25,2007,2
75,2009,3,6,14,25,2,0,0,0,1,4,5,1.2,2007,3
75,2010,1,1,10,23,2,1,0,0,3,2,5,0.2,2007,4
75,2011,1,5,2,8,0,1,0,0,0,2,2,2.5,2007,5
76,2007,1,1,2,8,0,2,0,0,0,2,2,0.5,2007,1
76,2008,0,0,3,4,1,0,0,0,1,0,1,0,2007,2
76,2009,0,0,3,7,1,1,0,0,1,1,2,0,2007,3
76,2010,0,0,1,4,0,1,0,0,0,1,1,0,2007,4
76,2011,0,0,1,3,0,1,0,0,0,1,1,0,2007,5
80,2007,1,1,4,15,0,3,0,0,0,4,4,0.25,2007,1
80,2008,0,0,1,4,0,0,0,0,1,0,1,0,2007,2
80,2009,0,0,1,3,0,1,0,0,0,1,1,0,2007,3
80,2010,0,0,2,4,1,1,0,0,0,1,1,0,2007,4
80,2011,0,0,6,6,0,2,0,0,0,2,2,0,2007,5
82,2007,1,1,5,10,0,1,0,1,2,0,3,0.333,2007,1
82,2008,3,3,10,19,0,0,0,0,4,1,5,0.6,2007,2
82,2009,5,7,20,46,2,3,0,1,5,3,9,0.778,2007,3
82,2010,4,5,37,78,3,1,0,1,13,2,16,0.313,2007,4
82,2011,1,1,11,27,0,3,0,3,1,1,5,0.2,2007,5
84,2007,4,8,10,32,1,1,2,1,6,0,9,0.889,2007,1
84,2008,5,8,21,65,3,1,0,1,8,7,16,0.5,2007,2
84,2009,6,7,28,77,6,3,0,2,14,3,19,0.368,2007,3
84,2010,0,0,25,59,6,3,0,0,9,7,16,0,2007,4
84,2011,1,1,12,32,4,0,0,0,5,3,8,0.125,2007,5
87,2007,2,3,14,25,2,4,0,0,0,6,6,0.5,2007,1
87,2008,1,2,10,22,1,4,0,0,1,4,5,0.4,2007,2
87,2009,2,2,6,12,0,3,0,0,0,3,3,0.667,2007,3
87,2010,2,4,7,17,0,3,0,0,0,4,4,1,2007,4
87,2011,2,2,7,15,1,0,0,2,1,1,4,0.5,2007,5
88,2007,1,2,15,23,4,0,0,0,8,3,11,0.182,2007,1
88,2008,0,0,8,7,4,0,0,0,3,1,4,0,2007,2
88,2009,0,0,24,17,13,0,0,0,6,5,11,0,2007,3
88,2010,1,1,7,11,3,0,0,0,2,2,4,0.25,2007,4
88,2011,2,5,28,38,11,1,0,0,11,4,15,0.333,2007,5
89,2007,0,0,7,16,0,0,0,0,4,0,4,0,2007,1
89,2008,3,7,22,46,5,0,0,0,9,1,10,0.7,2007,2
89,2009,5,10,18,33,4,2,0,0,4,2,6,1.667,2007,3
89,2010,4,8,22,53,2,3,0,0,6,4,10,0.8,2007,4
89,2011,4,5,19,47,2,0,0,0,7,3,10,0.5,2007,5
94,2007,6,13,55,104,12,6,0,0,12,6,18,0.722,2007,1
94,2008,3,16,35,83,5,5,0,0,10,5,15,1.067,2007,2
94,2009,6,14,31,98,1,2,0,0,15,2,17,0.824,2007,3
94,2010,8,14,35,72,6,8,0,0,3,9,12,1.167,2007,4
94,2011,11,15,49,116,4,4,0,0,10,9,19,0.789,2007,5
98,2007,3,8,7,12,0,3,0,0,1,3,4,2,2007,1
98,2008,6,7,18,28,0,5,0,0,2,6,8,0.875,2007,2
98,2009,6,10,22,29,0,2,0,0,5,2,7,1.429,2007,3
98,2010,4,6,17,23,0,4,0,0,2,5,7,0.857,2007,4
98,2011,3,8,25,40,0,4,0,0,6,5,11,0.727,2007,5
99,2007,0,0,2,6,0,1,0,1,1,0,2,0,2007,1
99,2008,1,2,2,8,0,0,0,0,2,0,2,1,2007,2
99,2009,1,1,6,11,1,0,0,0,3,0,3,0.333,2007,3
99,2010,2,3,8,15,3,0,0,0,4,0,4,0.75,2007,4
99,2011,2,2,3,7,1,0,0,0,2,0,2,1,2007,5
105,2007,0,0,3,4,1,1,0,0,0,1,1,0,2007,1
105,2008,0,0,7,7,3,1,0,0,1,1,2,0,2007,2
105,2009,0,0,5,7,2,1,0,0,1,1,2,0,2007,3
105,2010,1,2,4,5,1,0,0,0,2,0,2,1,2007,4
105,2011,1,1,6,8,2,0,0,1,2,0,3,0.333,2007,5
107,2007,0,0,2,3,0,0,0,0,1,0,1,0,2007,1
107,2008,0,0,22,66,1,1,0,0,12,1,13,0,2007,2
107,2009,2,2,13,31,1,0,0,0,6,1,7,0.286,2007,3
107,2010,0,0,6,20,1,1,0,0,3,1,4,0,2007,4
107,2011,0,0,5,16,0,0,0,0,3,0,3,0,2007,5
110,2007,2,3,10,15,1,1,0,0,3,1,4,0.75,2007,1
110,2008,0,0,2,6,0,0,0,0,1,1,2,0,2007,2
110,2009,1,3,6,12,0,2,0,0,2,2,4,0.75,2007,3
110,2010,1,2,4,7,0,1,0,0,1,1,2,1,2007,4
110,2011,1,2,9,15,0,1,0,0,2,2,4,0.5,2007,5
112,2007,1,2,11,12,0,2,0,0,2,3,5,0.4,2007,1
112,2008,1,1,3,5,0,2,0,0,0,2,2,0.5,2007,2
112,2009,0,0,4,5,1,2,0,0,0,2,2,0,2007,3
112,2010,0,0,8,11,0,1,0,0,3,1,4,0,2007,4
112,2011,0,0,5,6,0,1,0,0,0,2,2,0,2007,5
113,2007,1,1,7,20,0,1,0,0,0,4,4,0.25,2007,1
113,2008,1,2,15,26,6,4,0,0,0,6,6,0.333,2007,2
113,2009,0,0,22,37,7,7,0,0,0,7,7,0,2007,3
113,2010,0,0,2,6,0,2,0,0,0,2,2,0,2007,4
113,2011,0,0,3,8,0,1,0,0,0,2,2,0,2007,5
115,2007,0,0,3,6,0,1,0,0,0,1,1,0,2007,1
115,2008,3,7,13,23,0,3,0,0,1,3,4,1.75,2007,2
115,2009,0,0,8,14,0,2,1,0,0,2,3,0,2007,3
115,2010,0,0,6,11,0,2,0,0,0,2,2,0,2007,4
115,2011,2,4,8,11,0,0,0,0,0,2,2,2,2007,5
117,2007,0,0,3,6,0,1,0,1,0,0,1,0,2007,1
117,2008,1,1,8,25,0,4,0,4,0,0,4,0.25,2007,2
117,2009,0,0,6,16,0,1,0,1,0,2,3,0,2007,3
117,2010,0,0,8,12,0,2,0,2,1,0,3,0,2007,4
117,2011,1,1,6,15,0,2,0,1,0,1,2,0.5,2007,5
120,2007,1,1,3,10,0,2,0,0,0,2,2,0.5,2007,1
120,2008,1,1,6,12,2,1,0,0,0,2,2,0.5,2007,2
120,2009,1,3,11,25,1,2,0,0,2,3,5,0.6,2007,3
120,2010,1,1,2,3,0,1,0,0,0,1,1,1,2007,4
120,2011,2,5,24,37,7,5,0,0,0,6,6,0.833,2007,5
122,2007,0,0,3,5,0,1,0,0,0,1,1,0,2007,1
122,2008,0,0,5,10,0,3,0,0,0,3,3,0,2007,2
122,2009,2,3,3,9,0,0,0,1,0,1,2,1.5,2007,3
122,2010,2,3,7,20,2,3,0,0,0,3,3,1,2007,4
122,2011,1,1,4,10,0,1,0,0,0,2,2,0.5,2007,5
126,2007,1,1,22,39,11,1,0,0,1,2,3,0.333,2007,1
126,2008,0,0,3,14,0,0,0,0,0,3,3,0,2007,2
126,2009,1,1,17,30,2,1,0,0,1,2,3,0.333,2007,3
126,2010,0,0,22,47,10,0,0,0,4,0,4,0,2007,4
126,2011,0,0,18,29,11,0,0,0,1,0,1,0,2007,5
127,2007,1,1,1,5,0,1,0,0,0,1,1,1,2007,1
127,2008,0,0,3,10,0,0,0,0,3,0,3,0,2007,2
127,2009,0,0,1,3,0,0,0,0,0,1,1,0,2007,3
127,2010,0,0,2,5,0,0,0,0,1,0,1,0,2007,4
127,2011,1,1,7,20,2,1,0,0,0,3,3,0.333,2007,5
129,2007,0,0,10,22,1,4,0,0,1,4,5,0,2007,1
129,2008,2,2,11,22,3,1,0,0,0,3,3,0.667,2007,2
129,2009,3,5,9,22,0,4,0,0,0,4,4,1.25,2007,3
129,2010,0,0,10,28,0,3,0,2,0,3,5,0,2007,4
129,2011,0,0,11,25,1,4,0,0,0,4,4,0,2007,5
133,2007,2,4,8,9,2,0,0,0,4,0,4,1,2007,1
133,2008,1,7,6,6,3,1,0,0,2,1,3,2.333,2007,2
133,2009,0,0,11,19,3,3,0,0,4,3,7,0,2007,3
133,2010,1,3,10,15,1,1,1,0,5,1,7,0.429,2007,4
133,2011,2,1,8,8,2,1,1,0,0,3,4,0.25,2007,5
134,2007,0,0,12,24,1,4,0,0,1,4,5,0,2007,1
134,2008,3,4,9,20,0,4,0,0,0,4,4,1,2007,2
134,2009,2,4,7,9,0,1,0,0,0,2,2,2,2007,3
134,2010,2,3,5,11,0,2,0,0,0,2,2,1.5,2007,4
134,2011,1,2,3,3,0,1,0,0,0,1,1,2,2007,5
136,2007,0,0,3,8,1,0,0,0,1,1,2,0,2007,1
136,2008,0,0,3,7,1,1,0,0,0,2,2,0,2007,2
136,2009,0,0,2,9,0,0,0,2,0,0,2,0,2007,3
136,2010,0,0,2,13,0,0,0,1,1,0,2,0,2007,4
136,2011,0,0,1,5,0,0,0,0,1,0,1,0,2007,5
146,2007,1,2,4,7,2,1,0,0,0,1,1,2,2007,1
146,2008,1,3,3,6,2,1,0,0,0,1,1,3,2007,2
146,2009,2,3,10,14,6,3,0,0,0,3,3,1,2007,3
146,2010,6,11,25,54,12,3,0,3,0,5,8,1.375,2007,4
146,2011,4,3,19,40,8,6,0,0,0,7,7,0.429,2007,5
147,2007,2,2,8,15,2,3,0,0,3,1,4,0.5,2007,1
147,2008,1,2,2,3,0,1,0,0,0,1,1,2,2007,2
147,2009,5,5,11,23,0,2,0,4,2,1,7,0.714,2007,3
147,2010,0,0,5,9,1,1,0,1,2,0,3,0,2007,4
147,2011,1,1,3,6,0,1,0,1,1,0,2,0.5,2007,5
149,2007,3,2,10,21,0,0,0,0,7,0,7,0.286,2007,1
149,2008,1,3,6,9,0,1,0,0,0,3,3,1,2007,2
149,2009,0,0,2,3,1,0,0,0,1,0,1,0,2007,3
149,2010,0,0,2,6,0,0,0,0,2,0,2,0,2007,4
149,2011,0,0,5,7,0,1,0,0,1,1,2,0,2007,5
154,2007,1,1,3,4,0,1,0,0,0,1,1,1,2007,1
154,2008,2,4,11,14,0,4,0,0,0,4,4,1,2007,2
154,2009,1,1,4,8,0,2,0,0,0,2,2,0.5,2007,3
154,2010,1,5,6,9,0,2,0,0,0,2,2,2.5,2007,4
154,2011,0,0,3,3,0,1,0,0,0,1,1,0,2007,5
157,2007,1,1,4,6,0,0,0,0,2,0,2,0.5,2007,1
157,2008,2,6,7,11,1,0,0,0,3,0,3,2,2007,2
157,2009,1,3,7,8,0,0,0,0,2,0,2,1.5,2007,3
157,2010,1,1,7,8,0,0,0,0,0,2,2,0.5,2007,4
157,2011,0,0,10,11,0,0,0,0,2,1,3,0,2007,5
158,2007,0,0,5,12,1,0,0,2,0,0,2,0,2007,1
158,2008,0,0,4,10,0,0,0,2,0,0,2,0,2007,2
158,2009,1,1,6,10,1,1,0,0,0,3,3,0.333,2007,3
158,2010,0,0,3,5,0,0,0,0,0,1,1,0,2007,4
158,2011,1,1,5,7,0,0,0,0,0,2,2,0.5,2007,5
159,2007,0,0,25,44,0,0,0,0,8,0,8,0,2007,1
159,2008,1,1,48,104,3,0,0,0,18,1,19,0.053,2007,2
159,2009,3,8,31,63,0,1,0,0,8,3,11,0.727,2007,3
159,2010,0,0,12,22,2,0,0,0,4,0,4,0,2007,4
159,2011,0,0,17,34,1,0,0,0,5,0,5,0,2007,5
164,2007,0,0,3,8,1,0,0,0,1,1,2,0,2007,1
164,2008,0,0,3,7,1,1,0,0,0,2,2,0,2007,2
164,2009,0,0,2,9,0,0,0,2,0,0,2,0,2007,3
164,2010,0,0,1,4,0,0,0,0,1,0,1,0,2007,4
164,2011,0,0,1,5,0,0,0,0,1,0,1,0,2007,5
165,2007,0,0,6,19,0,2,0,0,1,2,3,0,2007,1
165,2008,3,2,13,63,2,0,0,0,6,3,9,0.222,2007,2
165,2009,0,0,10,29,1,2,0,0,3,2,5,0,2007,3
165,2010,1,1,18,70,2,1,0,0,7,2,9,0.111,2007,4
165,2011,1,3,3,25,0,0,0,0,2,1,3,1,2007,5
166,2007,1,1,12,26,0,3,0,0,0,5,5,0.2,2007,1
166,2008,0,0,18,40,0,3,0,4,1,3,8,0,2007,2
166,2009,0,0,14,32,1,0,0,0,4,1,5,0,2007,3
166,2010,2,5,20,46,0,2,0,2,4,3,9,0.556,2007,4
166,2011,0,0,5,9,0,0,0,0,2,0,2,0,2007,5
168,2007,1,2,8,15,2,1,0,0,2,2,4,0.5,2007,1
168,2008,0,0,3,3,1,1,0,0,0,1,1,0,2007,2
168,2009,1,5,12,20,1,5,0,0,0,5,5,1,2007,3
168,2010,4,7,25,40,5,7,0,0,3,7,10,0.7,2007,4
168,2011,4,6,24,42,7,6,0,0,2,7,9,0.667,2007,5
170,2007,0,0,2,4,0,1,0,0,0,1,1,0,2007,1
170,2008,0,0,1,3,0,0,0,0,1,0,1,0,2007,2
170,2009,1,1,2,4,0,1,0,0,0,1,1,1,2007,3
170,2010,0,0,3,10,0,2,0,0,0,2,2,0,2007,4
170,2011,0,0,6,13,0,0,0,0,2,0,2,0,2007,5
171,2007,0,0,2,4,0,1,0,0,0,1,1,0,2007,1
171,2008,0,0,1,3,0,0,0,0,1,0,1,0,2007,2
171,2009,2,2,4,8,0,2,0,0,0,2,2,1,2007,3
171,2010,0,0,3,10,0,2,0,0,0,2,2,0,2007,4
171,2011,1,1,12,27,0,1,0,0,4,1,5,0.2,2007,5
173,2007,0,0,11,16,2,0,0,0,8,0,8,0,2007,1
173,2008,2,16,13,19,5,1,0,0,7,1,8,2,2007,2
173,2009,3,10,13,13,5,4,0,0,3,4,7,1.429,2007,3
173,2010,7,12,23,27,7,4,0,0,9,4,13,0.923,2007,4
173,2011,3,7,12,14,3,3,0,0,4,3,7,1,2007,5
176,2007,9,19,17,33,1,6,0,0,3,8,11,1.727,2007,1
176,2008,9,23,37,61,6,1,0,1,11,6,18,1.278,2007,2
176,2009,10,27,30,47,6,3,1,0,9,3,13,2.077,2007,3
176,2010,12,28,53,69,13,3,0,1,7,7,15,1.867,2007,4
176,2011,6,29,31,46,11,2,0,1,6,2,9,3.222,2007,5
178,2007,1,1,4,15,0,3,0,0,0,4,4,0.25,2007,1
178,2008,0,0,1,4,0,0,0,0,1,0,1,0,2007,2
178,2009,1,1,2,4,0,1,0,0,0,2,2,0.5,2007,3
178,2010,0,0,4,7,0,1,0,0,0,2,2,0,2007,4
178,2011,0,0,3,8,0,2,0,0,0,2,2,0,2007,5
179,2007,1,1,2,5,1,1,0,0,0,1,1,1,2007,1
179,2008,0,0,6,14,1,1,0,1,1,1,3,0,2007,2
179,2009,0,0,6,16,2,0,0,2,1,0,3,0,2007,3
179,2010,0,0,7,21,2,1,0,1,2,1,4,0,2007,4
179,2011,2,2,7,16,1,0,0,0,0,3,3,0.667,2007,5
180,2007,0,0,4,11,0,1,0,1,0,1,2,0,2007,1
180,2008,0,0,1,3,0,1,0,0,0,1,1,0,2007,2
180,2009,0,0,1,6,0,1,0,0,0,1,1,0,2007,3
180,2010,0,0,6,13,1,0,0,0,2,1,3,0,2007,4
180,2011,1,1,6,11,1,2,0,0,0,2,2,0.5,2007,5
182,2007,0,0,10,24,0,3,0,0,0,4,4,0,2007,1
182,2008,1,1,9,31,0,3,0,0,0,4,4,0.25,2007,2
182,2009,0,0,2,6,0,1,0,0,0,1,1,0,2007,3
182,2010,1,1,17,30,2,4,0,0,0,6,6,0.167,2007,4
182,2011,0,0,5,12,0,1,0,0,0,2,2,0,2007,5
183,2007,1,1,3,3,1,1,0,0,0,1,1,1,2007,1
183,2008,3,4,10,14,4,3,0,0,0,3,3,1.333,2007,2
183,2009,3,6,9,12,3,3,0,0,0,3,3,2,2007,3
183,2010,2,3,5,6,2,2,0,0,0,2,2,1.5,2007,4
183,2011,7,11,24,31,10,4,0,0,0,7,7,1.571,2007,5
186,2007,1,1,4,7,0,0,0,0,2,0,2,0.5,2007,1
186,2008,0,0,11,19,1,0,0,0,4,1,5,0,2007,2
186,2009,2,3,11,26,0,1,0,0,6,1,7,0.429,2007,3
186,2010,1,2,11,26,0,1,0,0,7,1,8,0.25,2007,4
186,2011,5,5,14,33,0,3,0,0,6,3,9,0.556,2007,5
188,2007,2,4,4,10,0,1,0,0,0,2,2,2,2007,1
188,2008,1,2,3,6,0,1,0,0,0,1,1,2,2007,2
188,2009,1,1,11,17,2,1,0,0,0,4,4,0.25,2007,3
188,2010,2,3,17,25,4,5,0,0,0,5,5,0.6,2007,4
188,2011,2,5,5,13,0,3,0,0,0,3,3,1.667,2007,5
190,2007,0,0,13,37,2,4,0,2,2,3,7,0,2007,1
190,2008,1,1,3,6,0,1,0,0,0,1,1,1,2007,2
190,2009,0,0,6,17,0,2,0,1,2,1,4,0,2007,3
190,2010,0,0,4,9,0,1,0,1,0,1,2,0,2007,4
190,2011,0,0,9,11,1,1,0,0,0,2,2,0,2007,5
192,2007,5,11,21,30,1,6,0,3,0,6,9,1.222,2007,1
192,2008,0,0,4,6,0,1,0,0,0,2,2,0,2007,2
192,2009,1,5,16,28,2,4,0,0,4,4,8,0.625,2007,3
192,2010,3,5,10,14,0,4,0,0,0,4,4,1.25,2007,4
192,2011,4,8,14,23,1,4,0,0,2,5,7,1.143,2007,5
193,2007,1,1,12,16,0,3,0,3,2,0,5,0.2,2007,1
193,2008,0,0,2,2,0,0,0,0,1,0,1,0,2007,2
193,2009,0,0,2,2,0,1,0,0,0,1,1,0,2007,3
193,2010,0,0,5,5,0,2,1,2,0,0,3,0,2007,4
193,2011,1,1,6,8,0,1,0,1,2,0,3,0.333,2007,5
195,2007,0,0,5,7,0,0,0,1,0,0,1,0,2007,1
195,2008,2,3,9,25,1,0,0,4,0,0,4,0.75,2007,2
195,2009,2,3,13,32,0,0,0,1,0,4,5,0.6,2007,3
195,2010,4,3,5,28,0,1,0,3,1,1,5,0.6,2007,4
195,2011,3,1,18,84,1,3,0,4,3,6,13,0.077,2007,5
198,2007,1,1,6,11,0,0,0,0,1,2,3,0.333,2007,1
198,2008,2,4,6,9,1,1,0,0,0,2,2,2,2007,2
198,2009,4,5,14,26,2,4,0,0,2,4,6,0.833,2007,3
198,2010,0,0,7,18,1,1,0,0,2,1,3,0,2007,4
198,2011,0,0,4,10,1,1,0,0,1,1,2,0,2007,5
